ML-DSA-87,keypair,7975054,0
ML-DSA-87,sign,19242633,0
ML-DSA-87,verify,8571694,0
Falcon-512,keypair,159272381,0
Falcon-512,sign,61193408,0
Falcon-512,verify,1514258,0
Falcon-1024,keypair,527772041,0
Falcon-1024,sign,134714154,0
Falcon-1024,verify,2365846,0
ML-KEM-512,keypair,816317,0
ML-KEM-512,encap,891803,0
ML-KEM-512,decap,1082807,0
ML-KEM-768,keypair,1239707,0
ML-KEM-768,encap,1417327,0
ML-KEM-768,decap,1655417,0
ML-KEM-1024,keypair,1922076,0
ML-KEM-1024,encap,2147038,0
ML-KEM-1024,decap,2460970,0
HQC-128,keypair,40391415,0
HQC-128,encap,81672518,0
HQC-128,decap,126402942,0
HQC-192,keypair,123230873,0
HQC-192,encap,247907430,0
HQC-192,decap,376602452,0
HQC-256,keypair,225369543,0
HQC-256,encap,453324833,0
HQC-256,decap,691779650,0
ML-DSA-44,keypair,2770617,0
ML-DSA-44,sign,9812548,0
ML-DSA-44,verify,3424217,0
ML-DSA-65,keypair,4749192,0
ML-DSA-65,sign,6853644,0
ML-DSA-65,verify,5271408,0
ML-DSA-87,keypair,7958094,0
ML-DSA-87,sign,13146562,0
ML-DSA-87,verify,8577032,0
Falcon-512,keypair,680127446,0
Falcon-512,sign,61241356,0
Falcon-512,verify,1515002,0
Falcon-1024,keypair,364287311,0
Falcon-1024,sign,134516861,0
Falcon-1024,verify,2368268,0
ML-KEM-512,keypair,807907,0
ML-KEM-512,encap,887317,0
ML-KEM-512,decap,1077595,0
ML-KEM-768,keypair,1247055,0
ML-KEM-768,encap,1411679,0
ML-KEM-768,decap,1655193,0
ML-KEM-1024,keypair,1940439,0
ML-KEM-1024,encap,2164351,0
ML-KEM-1024,decap,2482833,0
HQC-128,keypair,40386487,0
HQC-128,encap,81672760,0
HQC-128,decap,126388204,0
HQC-192,keypair,123235007,0
HQC-192,encap,247913432,0
HQC-192,decap,376601391,0
HQC-256,keypair,225360261,0
HQC-256,encap,453321587,0
HQC-256,decap,691789561,0
ML-DSA-44,keypair,2767877,0
ML-DSA-44,sign,4627816,0
ML-DSA-44,verify,3425399,0
ML-DSA-65,keypair,4736782,0
ML-DSA-65,sign,6856059,0
ML-DSA-65,verify,5272838,0
ML-DSA-87,keypair,8053548,0
ML-DSA-87,sign,26880473,0
ML-DSA-87,verify,8576921,0
Falcon-512,keypair,421131999,0
Falcon-512,sign,61172485,0
Falcon-512,verify,1517116,0
Falcon-1024,keypair,337646309,0
Falcon-1024,sign,134702192,0
Falcon-1024,verify,2369225,0
ML-KEM-512,keypair,805486,0
ML-KEM-512,encap,887305,0
ML-KEM-512,decap,1085204,0
ML-KEM-768,keypair,1248956,0
ML-KEM-768,encap,1412662,0
ML-KEM-768,decap,1654955,0
ML-KEM-1024,keypair,1921655,0
ML-KEM-1024,encap,2144802,0
ML-KEM-1024,decap,2459882,0
HQC-128,keypair,40388028,0
HQC-128,encap,81671589,0
HQC-128,decap,126395944,0
HQC-192,keypair,123240373,0
HQC-192,encap,247911964,0
HQC-192,decap,376594493,0
HQC-256,keypair,225359165,0
HQC-256,encap,453323818,0
HQC-256,decap,691785892,0
ML-DSA-44,keypair,2749358,0
ML-DSA-44,sign,12649439,0
ML-DSA-44,verify,3424517,0
ML-DSA-65,keypair,4735207,0
ML-DSA-65,sign,6854148,0
ML-DSA-65,verify,5270353,0
ML-DSA-87,keypair,7991809,0
ML-DSA-87,sign,26447238,0
ML-DSA-87,verify,8573159,0
Falcon-512,keypair,519881573,0
Falcon-512,sign,61191169,0
Falcon-512,verify,1507757,0
Falcon-1024,keypair,818413767,0
Falcon-1024,sign,134738478,0
Falcon-1024,verify,2369581,0
ML-KEM-512,keypair,804426,0
ML-KEM-512,encap,889731,0
ML-KEM-512,decap,1084484,0
ML-KEM-768,keypair,1235660,0
ML-KEM-768,encap,1411881,0
ML-KEM-768,decap,1656068,0
ML-KEM-1024,keypair,1922100,0
ML-KEM-1024,encap,2152293,0
ML-KEM-1024,decap,2461673,0
HQC-128,keypair,40389198,0
HQC-128,encap,81669485,0
HQC-128,decap,126398564,0
HQC-192,keypair,123223958,0
HQC-192,encap,247912703,0
HQC-192,decap,376599314,0
HQC-256,keypair,225371839,0
HQC-256,encap,453324263,0
HQC-256,decap,691792222,0
ML-DSA-44,keypair,2746788,0
ML-DSA-44,sign,11783028,0
ML-DSA-44,verify,3425373,0
ML-DSA-65,keypair,4733739,0
ML-DSA-65,sign,19524964,0
ML-DSA-65,verify,5272435,0
ML-DSA-87,keypair,7987883,0
ML-DSA-87,sign,15978697,0
ML-DSA-87,verify,8573484,0
Falcon-512,keypair,284175578,0
Falcon-512,sign,61222355,0
Falcon-512,verify,1515513,0
Falcon-1024,keypair,578670405,0
Falcon-1024,sign,134542719,0
Falcon-1024,verify,2365106,0
ML-KEM-512,keypair,805073,0
ML-KEM-512,encap,890164,0
ML-KEM-512,decap,1084367,0
ML-KEM-768,keypair,1249709,0
ML-KEM-768,encap,1404458,0
ML-KEM-768,decap,1655124,0
ML-KEM-1024,keypair,1942033,0
ML-KEM-1024,encap,2164246,0
ML-KEM-1024,decap,2479293,0
HQC-128,keypair,40391394,0
HQC-128,encap,81671803,0
HQC-128,decap,126398443,0
HQC-192,keypair,123227265,0
HQC-192,encap,247908846,0
HQC-192,decap,376593027,0
HQC-256,keypair,225358949,0
HQC-256,encap,453324728,0
HQC-256,decap,691782111,0
ML-DSA-44,keypair,2688288,0
ML-DSA-44,sign,4623727,0
ML-DSA-44,verify,3424596,0
ML-DSA-65,keypair,4732822,0
ML-DSA-65,sign,18171202,0
ML-DSA-65,verify,5275433,0
ML-DSA-87,keypair,7899844,0
ML-DSA-87,sign,13576743,0
ML-DSA-87,verify,8579590,0
Falcon-512,keypair,266123004,0
Falcon-512,sign,61303696,0
Falcon-512,verify,1517448,0
Falcon-1024,keypair,337654477,0
Falcon-1024,sign,134563530,0
Falcon-1024,verify,2366829,0
ML-KEM-512,keypair,804713,0
ML-KEM-512,encap,883234,0
ML-KEM-512,decap,1086856,0
ML-KEM-768,keypair,1235416,0
ML-KEM-768,encap,1411312,0
ML-KEM-768,decap,1654225,0
ML-KEM-1024,keypair,1950319,0
ML-KEM-1024,encap,2168268,0
ML-KEM-1024,decap,2478296,0
HQC-128,keypair,40390079,0
HQC-128,encap,81672866,0
HQC-128,decap,126400995,0
HQC-192,keypair,123224088,0
HQC-192,encap,247912212,0
HQC-192,decap,376584554,0
HQC-256,keypair,225363275,0
HQC-256,encap,453316442,0
HQC-256,decap,691783699,0
ML-DSA-44,keypair,2773934,0
ML-DSA-44,sign,8526114,0
ML-DSA-44,verify,3424529,0
ML-DSA-65,keypair,4735149,0
ML-DSA-65,sign,12190761,0
ML-DSA-65,verify,5274160,0
ML-DSA-87,keypair,7975866,0
ML-DSA-87,sign,18820014,0
ML-DSA-87,verify,8570993,0
Falcon-512,keypair,220550542,0
Falcon-512,sign,61165460,0
Falcon-512,verify,1509013,0
Falcon-1024,keypair,589642339,0
Falcon-1024,sign,134437797,0
Falcon-1024,verify,2367810,0
ML-KEM-512,keypair,802940,0
ML-KEM-512,encap,889867,0
ML-KEM-512,decap,1080733,0
ML-KEM-768,keypair,1255476,0
ML-KEM-768,encap,1428744,0
ML-KEM-768,decap,1674920,0
ML-KEM-1024,keypair,1921775,0
ML-KEM-1024,encap,2146270,0
ML-KEM-1024,decap,2462496,0
HQC-128,keypair,40391123,0
HQC-128,encap,81671467,0
HQC-128,decap,126397308,0
HQC-192,keypair,123236610,0
HQC-192,encap,247910884,0
HQC-192,decap,376600410,0
HQC-256,keypair,225375128,0
HQC-256,encap,453320476,0
HQC-256,decap,691793090,0
ML-DSA-44,keypair,2767743,0
ML-DSA-44,sign,6144185,0
ML-DSA-44,verify,3423671,0
ML-DSA-65,keypair,4733549,0
ML-DSA-65,sign,55769472,0
ML-DSA-65,verify,5273243,0
ML-DSA-87,keypair,7976011,0
ML-DSA-87,sign,20810206,0
ML-DSA-87,verify,8579558,0
Falcon-512,keypair,137931256,0
Falcon-512,sign,61199028,0
Falcon-512,verify,1508442,0
Falcon-1024,keypair,739806721,0
Falcon-1024,sign,134537176,0
Falcon-1024,verify,2367773,0
ML-KEM-512,keypair,803083,0
ML-KEM-512,encap,891960,0
ML-KEM-512,decap,1083618,0
ML-KEM-768,keypair,1249931,0
ML-KEM-768,encap,1411165,0
ML-KEM-768,decap,1654516,0
ML-KEM-1024,keypair,1923458,0
ML-KEM-1024,encap,2146646,0
ML-KEM-1024,decap,2459439,0
HQC-128,keypair,40389116,0
HQC-128,encap,81672566,0
HQC-128,decap,126400780,0
HQC-192,keypair,123228414,0
HQC-192,encap,247907577,0
HQC-192,decap,376602309,0
HQC-256,keypair,225362482,0
HQC-256,encap,453323290,0
HQC-256,decap,691783967,0
ML-DSA-44,keypair,2768568,0
ML-DSA-44,sign,8743861,0
ML-DSA-44,verify,3424683,0
ML-DSA-65,keypair,4741254,0
ML-DSA-65,sign,6848285,0
ML-DSA-65,verify,5276890,0
ML-DSA-87,keypair,8014900,0
ML-DSA-87,sign,15981176,0
ML-DSA-87,verify,8572596,0
Falcon-512,keypair,178056679,0
Falcon-512,sign,61353606,0
Falcon-512,verify,1514819,0
Falcon-1024,keypair,820322970,0
Falcon-1024,sign,134750645,0
Falcon-1024,verify,2379767,0
ML-KEM-512,keypair,819013,0
ML-KEM-512,encap,885355,0
ML-KEM-512,decap,1078378,0
ML-KEM-768,keypair,1269553,0
ML-KEM-768,encap,1427580,0
ML-KEM-768,decap,1673692,0
ML-KEM-1024,keypair,1921890,0
ML-KEM-1024,encap,2143434,0
ML-KEM-1024,decap,2462361,0
HQC-128,keypair,40391933,0
HQC-128,encap,81670624,0
HQC-128,decap,126401701,0
HQC-192,keypair,123227912,0
HQC-192,encap,247909845,0
HQC-192,decap,376604004,0
HQC-256,keypair,225371839,0
HQC-256,encap,453323389,0
HQC-256,decap,691786166,0
ML-DSA-44,keypair,2769804,0
ML-DSA-44,sign,7437866,0
ML-DSA-44,verify,3418791,0
ML-DSA-65,keypair,4731504,0
ML-DSA-65,sign,6850815,0
ML-DSA-65,verify,5274946,0
ML-DSA-87,keypair,7919376,0
ML-DSA-87,sign,24045508,0
ML-DSA-87,verify,8576661,0
Falcon-512,keypair,284193425,0
Falcon-512,sign,61418517,0
Falcon-512,verify,1515340,0
Falcon-1024,keypair,337646609,0
Falcon-1024,sign,134683203,0
Falcon-1024,verify,2370859,0
ML-KEM-512,keypair,801583,0
ML-KEM-512,encap,883606,0
ML-KEM-512,decap,1084512,0
ML-KEM-768,keypair,1233437,0
ML-KEM-768,encap,1412742,0
ML-KEM-768,decap,1652703,0
ML-KEM-1024,keypair,1921374,0
ML-KEM-1024,encap,2145901,0
ML-KEM-1024,decap,2464825,0
HQC-128,keypair,40391171,0
HQC-128,encap,81673464,0
HQC-128,decap,126402078,0
HQC-192,keypair,123223865,0
HQC-192,encap,247909626,0
HQC-192,decap,376606122,0
HQC-256,keypair,225377058,0
HQC-256,encap,453316107,0
HQC-256,decap,691787235,0
ML-DSA-44,keypair,2780244,0
ML-DSA-44,sign,4625266,0
ML-DSA-44,verify,3420732,0
ML-DSA-65,keypair,4737425,0
ML-DSA-65,sign,6848125,0
ML-DSA-65,verify,5281788,0
ML-DSA-87,keypair,7920970,0
ML-DSA-87,sign,21226487,0
ML-DSA-87,verify,8576162,0
Falcon-512,keypair,369522164,0
Falcon-512,sign,61410056,0
Falcon-512,verify,1504965,0
Falcon-1024,keypair,523044223,0
Falcon-1024,sign,134387291,0
Falcon-1024,verify,2370262,0
ML-KEM-512,keypair,801340,0
ML-KEM-512,encap,883766,0
ML-KEM-512,decap,1084415,0
ML-KEM-768,keypair,1236066,0
ML-KEM-768,encap,1411649,0
ML-KEM-768,decap,1655158,0
ML-KEM-1024,keypair,1922870,0
ML-KEM-1024,encap,2143101,0
ML-KEM-1024,decap,2465111,0
